#小天区编号 超新星编号 z t0 amplitude ebv
35.0 2.0 0.5521032535535113 2460343.495055923 4.933872356601394e-10 0.03148859705219418
36.0 0.0 0.7319275075128011 2461840.014695914 7.131418787052725e-11 0.03466758736099219
37.0 0.0 0.3788044408236426 2461546.0393536203 7.103917313554964e-10 0.028115985283515426
38.0 0.0 0.6792986777747978 2461104.859027749 1.3248061839411697e-10 0.032306792247907015
39.0 0.0 0.40251739752259974 2461121.3315508803 2.351667855063128e-10 0.0342357144164063
40.0 0.0 0.9070343873428892 2460971.1299576005 2.5481487619853903e-10 0.029190083743023267
41.0 0.0 0.89478082532509 2459839.2716167225 1.0502518002657108e-10 0.030875522049478923
41.0 1.0 0.6780326713124782 2460023.9298521224 7.195135636826659e-11 0.030875522049478923
41.0 2.0 0.5414537482240649 2461504.4898017403 2.3307743829889274e-10 0.030875522049478923
42.0 0.0 0.9691889130421554 2461830.1862944886 1.0617546154186038e-10 0.034481959051198545
43.0 0.0 1.0554608258635165 2460020.598989232 1.2472927074396272e-10 0.034394586125414586
45.0 0.0 0.8601455540089087 2461142.580757522 6.33137753268207e-11 0.02407712175439341
46.0 0.0 0.36839895361450525 2461767.0481396895 3.7414965305981464e-10 0.03354809295680513
48.0 0.0 0.46613102377558047 2460381.5047764177 9.80969019765594e-11 0.026472453218148465
49.0 0.0 0.7665321363996909 2460038.7163468315 1.6342121965128691e-10 0.043214309656202925
49.0 1.0 0.7938443541389792 2459859.3873986867 1.528131567948768e-10 0.043214309656202925
50.0 0.0 0.5632566873880889 2461525.23943275 1.8127731396107852e-10 0.047500926654970126
50.0 1.0 1.1055922648628829 2461777.304287327 8.572757511300107e-11 0.047500926654970126
50.0 2.0 0.3766803091023756 2461774.910163581 2.671668651780285e-10 0.047500926654970126
50.0 3.0 0.46189367587482316 2461513.4659099965 8.79439221393347e-11 0.047500926654970126
51.0 0.0 0.6991942631132934 2460412.6010435736 4.5844461929005495e-10 0.04149802530349485
51.0 1.0 1.1504824645967373 2459850.9529498704 8.363919789258908e-11 0.04149802530349485
51.0 2.0 0.7449398153523386 2460207.59747699 1.4755526547382723e-10 0.04149802530349485
51.0 3.0 0.39835831492211504 2459827.629501558 6.4885166114016e-10 0.04149802530349485
51.0 4.0 0.955805362526002 2460058.6556490823 1.129683275039696e-10 0.04149802530349485
51.0 5.0 0.3478798527829028 2461801.9232156323 1.5882706512751355e-10 0.04149802530349485
52.0 0.0 0.9332183616669169 2461499.8428920065 1.6982969129294183e-10 0.040711469412663646
52.0 1.0 0.2926881010774004 2460987.812953479 2.1713500410433723e-09 0.040711469412663646
52.0 2.0 0.43926350738454223 2461146.753654024 3.6964548854619743e-10 0.040711469412663646
53.0 0.0 0.7586597875759866 2461538.0146629987 9.769673800573924e-11 0.03665495326617291
55.0 0.0 0.29837638611590556 2460192.8131133537 1.2285457061332811e-09 0.046265885779742
55.0 1.0 0.8087824867771392 2460788.6768264337 1.0910680718954114e-10 0.046265885779742
58.0 0.0 0.8255725258196458 2460098.302158831 2.143385997661918e-10 0.035906188354011014
58.0 1.0 0.43828569807241796 2460387.7393889106 7.594311443676988e-11 0.035906188354011014
58.0 2.0 0.8101708301839163 2460220.050119256 8.920103845880146e-11 0.035906188354011014
59.0 0.0 0.5910771843390341 2461802.366840401 7.082854996333563e-11 0.040792991524276304
60.0 0.0 0.7937702439935855 2460221.048113626 8.432412614644441e-11 0.04132086565069952
60.0 1.0 0.5903089185327492 2460186.6286734827 1.186299301851377e-10 0.04132086565069952
60.0 2.0 0.8291066818779305 2461300.5576718883 1.1391075938408262e-10 0.04132086565069952
61.0 0.0 0.5107790321440404 2461531.1346082506 2.6849597432341745e-10 0.04033955461874901
61.0 1.0 0.4649037791526483 2459975.704635646 5.712593207426773e-10 0.04033955461874901
62.0 0.0 0.38840273810862774 2459825.666761295 1.498218375035879e-10 0.03583841903794891
62.0 1.0 0.6991412021726913 2461811.354559158 4.9221388163090787e-11 0.03583841903794891
63.0 0.0 0.2569229473015677 2460592.6743486742 5.663161171721511e-10 0.04781490813069347
64.0 0.0 1.1999395308199408 2459840.9790580412 6.601829176331534e-11 0.04397194260247393
65.0 0.0 0.2833553724860513 2460323.25447661 7.755142863235399e-10 0.03903936497686496
66.0 0.0 0.6428913601331392 2461157.43299535 1.7642456976373606e-10 0.046980919783415724
66.0 1.0 0.7688546517444284 2459852.3985007256 8.615700763709144e-10 0.046980919783415724
68.0 0.0 0.4842120352736654 2461312.6389203663 8.179417750105201e-11 0.045619293252843654
68.0 1.0 0.34820211829098385 2460939.323643357 3.48588952865386e-10 0.045619293252843654
70.0 0.0 0.5283474720645455 2460583.119815356 7.199755071101845e-10 0.0642078108775205
72.0 0.0 1.1200024555931944 2461339.1604527016 8.538772938007948e-11 0.0680378784843192
72.0 1.0 1.1573877777239758 2461821.5500027193 1.1821618010178062e-10 0.0680378784843192
73.0 0.0 0.9922533963517117 2460771.123357074 1.1405921388600243e-10 0.05722028583305338
75.0 0.0 0.7520636473797583 2460769.557417279 7.20140160758333e-11 0.07715667089736522
76.0 0.0 0.5966015370475739 2461547.0143228034 1.2459800317454975e-10 0.0764214078028052
76.0 1.0 0.4117959774224452 2460803.6906962115 2.3073148761115454e-10 0.0764214078028052
78.0 0.0 0.4470832152076159 2460785.9786282345 7.224031640010087e-11 0.07585844093536104
78.0 1.0 1.153919551022229 2461173.6947291666 1.037205842324623e-10 0.07585844093536104
78.0 2.0 0.8292828398609704 2461509.6477243556 3.9623573616947223e-10 0.07585844093536104
78.0 3.0 0.919954471703038 2460064.184952924 1.7402079828141943e-10 0.07585844093536104
80.0 0.0 0.5341192350097178 2461538.850239462 1.1614371828140404e-10 0.05345088446345602
81.0 0.0 0.17875178530907182 2460723.1343518845 8.20612875807122e-10 0.059698612529639906
81.0 1.0 1.0901690531463475 2460760.0378567516 5.435496252967902e-11 0.059698612529639906
82.0 0.0 0.6978249119862069 2459910.8763745725 7.201445177293626e-11 0.06571785084093308
82.0 1.0 1.0965077317840628 2461536.88476184 1.1078594823947592e-10 0.06571785084093308
82.0 2.0 0.783344633589693 2461510.6168548497 5.409387057082041e-11 0.06571785084093308
83.0 0.0 0.6374937322872386 2461862.41295053 1.2096740453988134e-10 0.039954207918616494
83.0 1.0 0.2608229294101462 2461504.890857789 1.9505987234636735e-10 0.039954207918616494
84.0 0.0 0.7247973493924587 2461837.8183371047 2.0459125326793373e-10 0.04647654699746398
84.0 1.0 0.462689170778144 2460780.585197377 3.814271693980499e-10 0.04647654699746398
86.0 0.0 0.8099040423968418 2461826.88075486 7.359170975976144e-11 0.04600633332579721
86.0 1.0 1.0054264532973585 2461064.12425424 1.1004734037008102e-10 0.04600633332579721
86.0 2.0 0.8074470762612378 2461161.822494861 6.928007479155995e-11 0.04600633332579721
86.0 3.0 1.2075199242357249 2461820.1179947117 5.6489427553035654e-11 0.04600633332579721
91.0 0.0 0.6574434633476433 2459898.3764671506 1.9227493327432977e-10 0.07647492639604496
91.0 1.0 0.24424368325571932 2461297.335658453 2.679740965628494e-09 0.07647492639604496
92.0 0.0 0.16549470623788282 2460089.461297206 1.4362619725185576e-09 0.056051168943885864
92.0 1.0 0.5034111856688605 2459969.8323184955 1.1547602908430626e-09 0.056051168943885864
96.0 0.0 0.6590861828269846 2461135.0120839984 2.1408798256167636e-10 0.03624511106569161
96.0 1.0 0.2549458893553107 2461107.0652033407 1.5289898662845203e-09 0.03624511106569161
96.0 2.0 0.5957979760370538 2461420.167328198 1.229599276026783e-10 0.03624511106569161
97.0 0.0 0.8491325652369694 2460268.478212019 8.38212547231135e-11 0.04054663887907724
97.0 1.0 0.3883263841489931 2460067.8756820243 3.4470573259667204e-10 0.04054663887907724
97.0 2.0 0.3074727704728046 2460801.086212998 2.4329288607918795e-09 0.04054663887907724
99.0 0.0 0.6992767882179297 2461323.9471209985 6.463297586888342e-11 0.03845428242628665
100.0 0.0 0.4692223868605352 2461785.879096596 1.7801663363717703e-10 0.041707359063981535
101.0 0.0 1.0551463655866011 2461151.7247296064 1.1048886821136773e-10 0.04053726763990436
101.0 1.0 0.33923871857286725 2459957.935327078 1.55525376164e-10 0.04053726763990436
102.0 0.0 0.3649483389794554 2461876.061559031 5.312020601209464e-10 0.03780098285399069
102.0 1.0 0.8328521095537611 2461153.44396424 8.057722602942105e-11 0.03780098285399069
103.0 0.0 0.7138906933655371 2461186.447647413 8.032616295798909e-10 0.0613420334826878
104.0 0.0 0.9992407869345179 2460729.7293214626 9.603850067619271e-11 0.06085938308218733
107.0 0.0 1.0354923504371654 2461328.3155624727 5.5891726041248507e-11 0.04909472581978642
107.0 1.0 0.29823099149685467 2460257.550903444 1.772907780495198e-09 0.04909472581978642
107.0 2.0 0.7025877605419242 2461304.502100639 1.266937799769622e-10 0.04909472581978642
109.0 0.0 0.8756255179219183 2461543.194010594 1.5640037011511298e-10 0.046278790644832174
109.0 1.0 0.5835016626095593 2460011.9783002813 2.5039912487512175e-10 0.046278790644832174
110.0 0.0 0.5098901174017796 2459887.9274806473 1.561065584835325e-10 0.05308832136174428
112.0 0.0 0.7539545191815034 2461111.9006673745 6.767322206172635e-11 0.055618203523546086
112.0 1.0 0.5816716371150146 2460752.3126965873 2.723525148854727e-10 0.055618203523546086
112.0 2.0 0.7572673357616237 2460694.6090930817 8.67141984140375e-11 0.055618203523546086
113.0 0.0 0.26025708701972355 2460253.9134782497 9.658214954970663e-10 0.061690217932527144
113.0 1.0 0.3699590836306562 2460765.6290221848 1.1222827928562427e-09 0.061690217932527144
114.0 0.0 0.5442997615536478 2461095.741471302 4.295320743917598e-10 0.07209792200882134
114.0 1.0 0.47306139760563826 2461109.5483894385 7.038891258211579e-10 0.07209792200882134
115.0 0.0 0.9269232126340003 2460748.8845591173 7.681751155703187e-11 0.08081148637514227
117.0 0.0 0.61946613330967 2460769.9317484153 4.441394632545803e-10 0.05998014298563494
117.0 1.0 0.4682857389176468 2460722.4786310415 2.503294126359043e-10 0.05998014298563494
117.0 2.0 0.3630210871363729 2461356.3191845333 9.0750373579005e-10 0.05998014298563494
118.0 0.0 0.2918448060461515 2460450.2496023597 1.0913648129760173e-09 0.06846134196945022
119.0 0.0 0.6571821094017612 2460766.396860713 6.004412746048721e-11 0.07781786340299904
119.0 1.0 1.0031602504000754 2461105.653855282 1.0400473264240403e-10 0.07781786340299904
121.0 0.0 0.4604595484818655 2461432.965826677 7.042402405576849e-11 0.0402714611860078
122.0 0.0 0.4637958466722484 2460751.7769143926 1.591107969313155e-10 0.039344231292570156
122.0 1.0 0.5931724979688426 2459887.291351011 1.0575543769797362e-10 0.039344231292570156
123.0 0.0 0.6296796206211128 2460764.081281512 3.2824743513226104e-10 0.04040264497196787
124.0 0.0 0.4288033706910045 2461075.3673422975 1.747168769070445e-10 0.047141314651997786
124.0 1.0 0.7906827342043475 2461115.9780809483 3.7365651379548334e-11 0.047141314651997786
124.0 2.0 0.8426822887029953 2461492.8273631735 1.6490330254553027e-10 0.047141314651997786
125.0 0.0 0.7152718322715165 2460785.9613646814 6.75682910098774e-11 0.049426682450001265
126.0 0.0 0.8555280447177716 2460759.690810299 1.9699251994639654e-10 0.04680187937339832
128.0 0.0 0.5283573605275349 2460084.293426648 6.019659389854418e-10 0.06199200198370572
130.0 0.0 0.5755551399480436 2461461.9786316063 6.094709255457374e-10 0.07370450707951409
130.0 1.0 0.9878929906999455 2460230.2507348084 4.6806324920935016e-11 0.07370450707951409
130.0 2.0 0.45646054995520496 2460806.8470306275 7.815058101042852e-10 0.07370450707951409
132.0 0.0 0.5330526126640189 2461079.7141973274 1.9627362066095343e-10 0.04862975161725062
132.0 1.0 0.586804659549416 2461523.1785567836 5.85524164008879e-11 0.04862975161725062
132.0 2.0 0.7632291996156547 2461425.657516356 1.9690144727022815e-10 0.04862975161725062
133.0 0.0 0.2897559636106565 2461099.653062409 1.5562601225457994e-10 0.08452226184031643
133.0 1.0 0.5061285826640953 2460997.748588766 5.138703445844535e-10 0.08452226184031643
133.0 2.0 0.49719380050718676 2460275.159168497 5.142284870617885e-10 0.08452226184031643
134.0 0.0 1.193315487497014 2461865.1735875937 4.266222147130284e-10 0.0561586259269584
135.0 0.0 0.791043984020293 2461470.9050386935 7.364869613020352e-11 0.06006283577120686
135.0 1.0 0.40481342662774383 2461743.8399540815 5.969849776698118e-10 0.06006283577120686
138.0 0.0 0.5589233158002842 2461859.892963198 3.3431163400069096e-10 0.06544326162062414
138.0 1.0 1.0281018511345075 2461518.386466516 5.055329314387314e-11 0.06544326162062414
138.0 2.0 0.9035847623297495 2460644.4223792204 7.690576526532264e-11 0.06544326162062414
139.0 0.0 0.7912822529564916 2461523.899918299 9.461193661467666e-11 0.06415500877899351
139.0 1.0 0.7193102039722643 2461867.974279139 1.709786439117015e-10 0.06415500877899351
140.0 0.0 0.551323765021681 2459893.977912838 1.751857168289626e-10 0.06586580187886978
141.0 0.0 0.4022212013776428 2461536.5044316417 2.4499670142653373e-10 0.06493310340781513
142.0 0.0 0.6146113529346366 2461757.1496749897 4.3981943942656637e-10 0.06509289346035846
142.0 1.0 0.3921179632162519 2461332.124935034 1.738535909308135e-10 0.06509289346035846
142.0 2.0 0.6447022794702228 2460642.467924153 2.581667824615556e-10 0.06509289346035846
144.0 0.0 1.0381634526393808 2460760.8459233604 1.3394182990412996e-10 0.05417744120066921
144.0 1.0 0.8079579810736278 2460742.9965846823 6.55729165300073e-11 0.05417744120066921
145.0 0.0 0.9724194402573921 2461524.207873016 1.139692861525627e-10 0.08136863715233368
145.0 1.0 0.5796214279160653 2461775.501326481 3.815496872871278e-10 0.08136863715233368
146.0 0.0 1.0630445733565526 2461772.752777391 7.215175532440828e-11 0.07965888604498372
146.0 1.0 0.5198966303538559 2460075.966514554 5.224380365128618e-10 0.07965888604498372
147.0 0.0 0.23564647179583315 2461389.223284852 3.1395461853999896e-10 0.07116244071833684
147.0 1.0 0.670266515518106 2461175.166048143 1.3715849333778044e-10 0.07116244071833684
147.0 2.0 0.8884852767597571 2461802.309167837 2.494620005963064e-10 0.07116244071833684
148.0 0.0 0.5187225851150918 2461765.72990007 1.072121589906521e-09 0.08145052415723486
149.0 0.0 0.7252137004706594 2460808.7353723454 4.859152439074875e-11 0.04159905549082379
150.0 0.0 0.4078565710048908 2461552.4107704107 3.4925337991186656e-10 0.038127592500417716
151.0 0.0 0.5356738451541374 2461411.2567709894 4.982395279893717e-10 0.0429101397431324
152.0 0.0 0.7645658963423658 2461851.8309144177 9.942025262574365e-11 0.04765338143902288
153.0 0.0 0.8018829466345783 2460747.6424931544 1.7433962293028947e-10 0.04203458628557341
154.0 0.0 1.08748253751882 2460729.6766794557 9.353984638578284e-11 0.039728828476993674
155.0 0.0 0.3062791008470689 2461844.8411242114 1.1818907730348333e-09 0.03575768843309457
155.0 1.0 0.5440092791688187 2460814.512196246 3.1177698035318624e-10 0.03575768843309457
155.0 2.0 0.9837481122527127 2461518.8035710696 1.0681333993754187e-10 0.03575768843309457
159.0 0.0 0.6813358276342318 2460657.721473135 2.396352495979605e-10 0.05407163659231029
159.0 1.0 0.8001510369489702 2461883.8171690055 9.971267531233326e-11 0.05407163659231029
161.0 0.0 0.6192251320353654 2461320.578785681 2.61417508407444e-10 0.049841784051367966
161.0 1.0 0.9917314775937728 2461518.8369478947 5.865599939342782e-11 0.049841784051367966
161.0 2.0 0.3813695316519391 2460402.95000261 2.686052252634332e-10 0.049841784051367966
161.0 3.0 0.5646097228853661 2461822.6180459266 2.2200402932792265e-10 0.049841784051367966
163.0 0.0 0.6786022692031424 2460786.8696666174 5.035745326073688e-11 0.07856042995158741
164.0 0.0 0.766023405036702 2461765.6566974265 2.9658243495354907e-10 0.060191345708119105
165.0 0.0 0.35006450089979485 2461542.4094295325 2.6541976208148645e-10 0.032845559976968884
167.0 0.0 0.5810807820142664 2461068.528528051 1.1922105332330223e-10 0.039478710535680375
169.0 0.0 0.7443583173843811 2461106.1218695566 1.7948871003673676e-10 0.03344513362958364
169.0 1.0 0.8531258334814333 2461751.921012938 9.839263015867014e-11 0.03344513362958364
170.0 0.0 0.6866725093605482 2461853.989078448 6.299284196715489e-11 0.034867023659229376
170.0 1.0 1.179165117106694 2461113.341822154 7.538280237983037e-11 0.034867023659229376
170.0 2.0 0.8206463930715574 2461536.248447841 6.617660243403695e-11 0.034867023659229376
170.0 3.0 0.5980359166310362 2460384.387881441 1.5809896008948514e-10 0.034867023659229376
171.0 0.0 0.3350416691423179 2461768.2171494556 3.547509700914787e-10 0.030024078502244162
174.0 0.0 0.7673986588747951 2461336.5759857986 1.510426360797885e-10 0.047870441050656964
174.0 1.0 0.9021812603212667 2460422.2129790266 1.6409484841533086e-10 0.047870441050656964
175.0 0.0 0.606118182215179 2461289.3175162324 1.7621754298878749e-10 0.04650585770809229
175.0 1.0 0.5198133354049237 2461290.7069199546 2.880083223716433e-10 0.04650585770809229
175.0 2.0 0.23457071738271368 2460696.0888948683 8.642117419453634e-10 0.04650585770809229
175.0 3.0 0.5706821035020357 2460456.8068879 1.3647795742951217e-10 0.04650585770809229
176.0 0.0 0.6824808780113504 2460987.890136645 2.19208064522768e-10 0.04444663807859382
177.0 0.0 0.676778488657205 2460569.6582726603 2.1694071687704513e-10 0.04541581838741436
177.0 1.0 0.6972797488314174 2460579.08383478 5.343952958569717e-11 0.04541581838741436
178.0 0.0 0.3491485505836985 2460221.7765822383 6.459018332164621e-10 0.041092422957291555
178.0 1.0 0.9278829658359551 2461006.454743553 2.1275519314474496e-10 0.041092422957291555
178.0 2.0 0.7534976794294987 2461297.6125490367 8.121283266723465e-11 0.041092422957291555
179.0 0.0 0.5261744709922633 2461060.4625236844 1.7137715685620084e-10 0.04037917544589575
179.0 1.0 0.5759244388228708 2461300.2422878253 1.2546509898554929e-10 0.04037917544589575
180.0 0.0 0.5149427487912137 2461167.0490014367 5.4196136021923475e-11 0.040168379097850135
181.0 0.0 0.6865165732138774 2459840.1817618273 8.052046447414098e-11 0.04385327531694652
181.0 1.0 0.6116004277066519 2461069.278772139 1.0928293119115028e-09 0.04385327531694652
182.0 0.0 0.26442500181678685 2461252.881706672 1.7642748635302773e-09 0.04465721790779154
182.0 1.0 1.2405288522379436 2460210.5265638446 2.2410339307268508e-10 0.04465721790779154
185.0 0.0 0.6995013769806799 2461003.535065948 1.1297765530962911e-10 0.04062104131934983
185.0 1.0 0.8785992476920823 2461049.556350131 4.766018260342404e-11 0.04062104131934983
185.0 2.0 0.6974129440126263 2459833.948913723 7.529960738842758e-11 0.04062104131934983
185.0 3.0 1.0464398080096289 2460193.077925103 1.6774938936445727e-10 0.04062104131934983
185.0 4.0 0.6020633409779104 2459832.598064008 1.9553390014689965e-10 0.04062104131934983
186.0 0.0 1.0557006390510302 2461115.280018109 5.355033413001002e-11 0.04515424460483827
186.0 1.0 0.5269775206917311 2460194.2753941067 1.5705254898458888e-10 0.04515424460483827
187.0 0.0 0.5685864895077092 2461350.4076706474 4.22270529046983e-11 0.044286198250810475
187.0 1.0 0.7172799637841163 2461095.447467544 2.6381718885863987e-10 0.044286198250810475
188.0 0.0 0.9741760878767523 2461359.77809356 2.351558254638223e-10 0.0430707745411517
188.0 1.0 0.5669375904475288 2461327.20684783 3.174450186437189e-10 0.0430707745411517
190.0 0.0 0.6394943275204528 2461036.442912155 1.4594819907194408e-10 0.05242748858380566
191.0 0.0 0.3965495270460865 2460371.8436285355 9.332034245491083e-10 0.05165263875131388
192.0 0.0 0.5050333790514686 2461294.323416928 1.858270899858732e-10 0.04284751611384716
192.0 1.0 1.218487362955389 2459854.5646883356 2.0712139035346481e-10 0.04284751611384716
192.0 2.0 0.14358940924878205 2461185.539954898 1.3205471339896042e-09 0.04284751611384716
193.0 0.0 1.1056934304289965 2460983.2510793013 5.860031004480584e-11 0.04033914588818285
193.0 1.0 0.5669371030379425 2460210.8093823027 1.1752870785680078e-10 0.04033914588818285
194.0 0.0 0.7812246283205758 2461299.614317393 1.9305442453807353e-10 0.04231148213254882
194.0 1.0 0.8548662423379121 2461100.5604400635 9.256575646820097e-11 0.04231148213254882
194.0 2.0 0.607010935234458 2460203.7836600337 6.609806811263716e-11 0.04231148213254882
194.0 3.0 0.28597850953654463 2460768.994933396 2.2674860132979128e-10 0.04231148213254882
194.0 4.0 0.5734391912962751 2460773.7604994546 1.5561643410168226e-10 0.04231148213254882
194.0 5.0 0.6811084472715405 2460994.2803541706 1.763315797974781e-10 0.04231148213254882
196.0 0.0 0.2583192034433556 2459900.978919881 4.555244587151276e-10 0.04569819572483394
198.0 0.0 1.2107537789285303 2461178.3286375087 7.812947107592518e-11 0.041698680651389916
199.0 0.0 0.7257429091150817 2460092.630236407 2.0638805602857393e-10 0.04604752480237629
199.0 1.0 0.4442283986259159 2460072.8439751915 7.047540116090386e-10 0.04604752480237629
200.0 0.0 0.8878684752567881 2459855.059755027 9.085918103130478e-11 0.0441121766033829
200.0 1.0 0.3631642848070815 2461296.7738807243 7.708534576444795e-09 0.0441121766033829
200.0 2.0 0.497844631399432 2461354.0417998973 7.921237099226274e-10 0.0441121766033829
200.0 3.0 0.646992213953197 2461074.261331062 1.9789922765792504e-10 0.0441121766033829
201.0 0.0 0.7887865903318813 2460801.2173326933 1.9075404130875404e-10 0.0452283803281292
202.0 0.0 0.36842432619856147 2460227.2665263996 9.839338854094621e-11 0.04852301403425569
202.0 1.0 0.4294733794870865 2460418.6823052973 4.087726807085281e-10 0.04852301403425569
202.0 2.0 0.8893213959614539 2461134.6614378863 7.192240209873975e-11 0.04852301403425569
202.0 3.0 0.7509048386693586 2459850.31343447 9.911054817804578e-11 0.04852301403425569
203.0 0.0 0.40704150952810303 2461332.9755435125 2.78306599774822e-10 0.04545418176865246
204.0 0.0 0.788853806080587 2461073.5531125343 5.905802617700556e-11 0.04512912611772101
204.0 1.0 0.29750423075245913 2460968.9449744322 4.670181197844573e-10 0.04512912611772101
205.0 0.0 0.2801169373920311 2460796.6898219604 9.098278301746585e-10 0.048015377802221766
205.0 1.0 0.3518229251176739 2460220.9503427055 1.0193925190225242e-10 0.048015377802221766
206.0 0.0 0.5759395216152929 2461067.243668437 2.5574552179804133e-10 0.0454706696709187
